01916F $20 $0B $FE     JSR $FE0B [01FE0B] = $8B        A:CDC8 X:0D20 Y:CDC8 S:1FCB D:0000 DB:01 P:nvMxdiZc V:198 H:304
01E924 $C8             INY                             A:CD00 X:0007 Y:9B21 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:230 H:284
01E925 $85 $80         STA $80 [002180] = $00          A:CD00 X:0007 Y:9B22 S:1FC2 D:2100 DB:04 P:NvMxdizc V:230 H:287
01E927 $64 $80         STZ $80 [002180] = $00          A:CD00 X:0007 Y:9B22 S:1FC2 D:2100 DB:04 P:NvMxdizc V:230 H:293
01E929 $CA             DEX                             A:CD00 X:0007 Y:9B22 S:1FC2 D:2100 DB:04 P:NvMxdizc V:230 H:298
01E92A $D0 $F5         BNE $01E921                     A:CD00 X:0006 Y:9B22 S:1FC2 D:2100 DB:04 P:nvMxdizc V:230 H:302
01E921 $B9 $00 $00     LDA $0000,Y [049B22] = $01      A:CD00 X:0006 Y:9B22 S:1FC2 D:2100 DB:04 P:nvMxdizc V:230 H:307
01E924 $C8             INY                             A:CD01 X:0006 Y:9B22 S:1FC2 D:2100 DB:04 P:nvMxdizc V:230 H:317
01E925 $85 $80         STA $80 [002180] = $00          A:CD01 X:0006 Y:9B23 S:1FC2 D:2100 DB:04 P:NvMxdizc V:230 H:320
01E927 $64 $80         STZ $80 [002180] = $00          A:CD01 X:0006 Y:9B23 S:1FC2 D:2100 DB:04 P:NvMxdizc V:230 H:325
01E929 $CA             DEX                             A:CD01 X:0006 Y:9B23 S:1FC2 D:2100 DB:04 P:NvMxdizc V:230 H:330
01E92A $D0 $F5         BNE $01E921                     A:CD01 X:0005 Y:9B23 S:1FC2 D:2100 DB:04 P:nvMxdizc V:230 H:334
01E921 $B9 $00 $00     LDA $0000,Y [049B23] = $05      A:CD01 X:0005 Y:9B23 S:1FC2 D:2100 DB:04 P:nvMxdizc V:230 H:339
01E924 $C8             INY                             A:CD05 X:0005 Y:9B23 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:9  
01E925 $85 $80         STA $80 [002180] = $00          A:CD05 X:0005 Y:9B24 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:12 
01E927 $64 $80         STZ $80 [002180] = $00          A:CD05 X:0005 Y:9B24 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:18 
01E929 $CA             DEX                             A:CD05 X:0005 Y:9B24 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:23 
01E92A $D0 $F5         BNE $01E921                     A:CD05 X:0004 Y:9B24 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:27 
01E921 $B9 $00 $00     LDA $0000,Y [049B24] = $04      A:CD05 X:0004 Y:9B24 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:32 
01E924 $C8             INY                             A:CD04 X:0004 Y:9B24 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:42 
01E925 $85 $80         STA $80 [002180] = $00          A:CD04 X:0004 Y:9B25 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:45 
01E927 $64 $80         STZ $80 [002180] = $00          A:CD04 X:0004 Y:9B25 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:51 
01E929 $CA             DEX                             A:CD04 X:0004 Y:9B25 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:56 
01E92A $D0 $F5         BNE $01E921                     A:CD04 X:0003 Y:9B25 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:60 
01E921 $B9 $00 $00     LDA $0000,Y [049B25] = $03      A:CD04 X:0003 Y:9B25 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:65 
01E924 $C8             INY                             A:CD03 X:0003 Y:9B25 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:75 
01E925 $85 $80         STA $80 [002180] = $00          A:CD03 X:0003 Y:9B26 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:78 
01E927 $64 $80         STZ $80 [002180] = $00          A:CD03 X:0003 Y:9B26 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:84 
01E929 $CA             DEX                             A:CD03 X:0003 Y:9B26 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:89 
01E92A $D0 $F5         BNE $01E921                     A:CD03 X:0002 Y:9B26 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:93 
01E921 $B9 $00 $00     LDA $0000,Y [049B26] = $0C      A:CD03 X:0002 Y:9B26 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:98 
01E924 $C8             INY                             A:CD0C X:0002 Y:9B26 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:108
01E925 $85 $80         STA $80 [002180] = $00          A:CD0C X:0002 Y:9B27 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:111
01E927 $64 $80         STZ $80 [002180] = $00          A:CD0C X:0002 Y:9B27 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:117
01E929 $CA             DEX                             A:CD0C X:0002 Y:9B27 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:122
01E92A $D0 $F5         BNE $01E921                     A:CD0C X:0001 Y:9B27 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:126
01E921 $B9 $00 $00     LDA $0000,Y [049B27] = $1E      A:CD0C X:0001 Y:9B27 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:131
01E924 $C8             INY                             A:CD1E X:0001 Y:9B27 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:151
01E925 $85 $80         STA $80 [002180] = $00          A:CD1E X:0001 Y:9B28 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:154
01E927 $64 $80         STZ $80 [002180] = $00          A:CD1E X:0001 Y:9B28 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:160
01E929 $CA             DEX                             A:CD1E X:0001 Y:9B28 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:165
01E92A $D0 $F5         BNE $01E921                     A:CD1E X:0000 Y:9B28 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:231 H:169
01E92C $FA             PLX                             A:CD1E X:0000 Y:9B28 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:231 H:173
01E92D $2B             PLD                             A:CD1E X:7F40 Y:9B28 S:1FC4 D:2100 DB:04 P:nvMxdizc V:231 H:182
01E92E $60             RTS                             A:CD1E X:7F40 Y:9B28 S:1FC6 D:0000 DB:04 P:nvMxdiZc V:231 H:191
01FE1F $C0 $A0 $9B     CPY #$9BA0                      A:CD1E X:7F40 Y:9B28 S:1FC8 D:0000 DB:04 P:nvMxdiZc V:231 H:201
01FE22 $D0 $F8         BNE $01FE1C                     A:CD1E X:7F40 Y:9B28 S:1FC8 D:0000 DB:04 P:NvMxdizc V:231 H:207
01FE1C $20 $0C $E9     JSR $E90C [01E90C] = $0B        A:CD1E X:7F40 Y:9B28 S:1FC8 D:0000 DB:04 P:NvMxdizc V:231 H:213
01E90C $0B             PHD                             A:CD1E X:7F40 Y:9B28 S:1FC6 D:0000 DB:04 P:NvMxdizc V:231 H:224
01E90D $DA             PHX                             A:CD1E X:7F40 Y:9B28 S:1FC4 D:0000 DB:04 P:NvMxdizc V:231 H:232
01E90E $F4 $00 $21     PEA #$2100                      A:CD1E X:7F40 Y:9B28 S:1FC2 D:0000 DB:04 P:NvMxdizc V:231 H:239
01E911 $2B             PLD                             A:CD1E X:7F40 Y:9B28 S:1FC0 D:0000 DB:04 P:NvMxdizc V:231 H:249
01E912 $A2 $10 $00     LDX #$0010                      A:CD1E X:7F40 Y:9B28 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:258
01E915 $B9 $00 $00     LDA $0000,Y [049B28] = $F8      A:CD1E X:0010 Y:9B28 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:264
01E918 $C8             INY                             A:CDF8 X:0010 Y:9B28 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:274
01E919 $85 $80         STA $80 [002180] = $00          A:CDF8 X:0010 Y:9B29 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:277
01E91B $CA             DEX                             A:CDF8 X:0010 Y:9B29 S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:283
01E91C $D0 $F7         BNE $01E915                     A:CDF8 X:000F Y:9B29 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:286
01E915 $B9 $00 $00     LDA $0000,Y [049B29] = $30      A:CDF8 X:000F Y:9B29 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:292
01E918 $C8             INY                             A:CD30 X:000F Y:9B29 S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:301
01E919 $85 $80         STA $80 [002180] = $00          A:CD30 X:000F Y:9B2A S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:305
01E91B $CA             DEX                             A:CD30 X:000F Y:9B2A S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:310
01E91C $D0 $F7         BNE $01E915                     A:CD30 X:000E Y:9B2A S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:314
01E915 $B9 $00 $00     LDA $0000,Y [049B2A] = $B8      A:CD30 X:000E Y:9B2A S:1FC2 D:2100 DB:04 P:nvMxdizc V:231 H:319
01E918 $C8             INY                             A:CDB8 X:000E Y:9B2A S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:328
01E919 $85 $80         STA $80 [002180] = $00          A:CDB8 X:000E Y:9B2B S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:331
01E91B $CA             DEX                             A:CDB8 X:000E Y:9B2B S:1FC2 D:2100 DB:04 P:NvMxdizc V:231 H:337
01E91C $D0 $F7         BNE $01E915                     A:CDB8 X:000D Y:9B2B S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:0  
01E915 $B9 $00 $00     LDA $0000,Y [049B2B] = $60      A:CDB8 X:000D Y:9B2B S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:6  
01E918 $C8             INY                             A:CD60 X:000D Y:9B2B S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:15 
01E919 $85 $80         STA $80 [002180] = $00          A:CD60 X:000D Y:9B2C S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:19 
01E91B $CA             DEX                             A:CD60 X:000D Y:9B2C S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:24 
01E91C $D0 $F7         BNE $01E915                     A:CD60 X:000C Y:9B2C S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:28 
01E915 $B9 $00 $00     LDA $0000,Y [049B2C] = $FC      A:CD60 X:000C Y:9B2C S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:33 
01E918 $C8             INY                             A:CDFC X:000C Y:9B2C S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:43 
01E919 $85 $80         STA $80 [002180] = $00          A:CDFC X:000C Y:9B2D S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:46 
01E91B $CA             DEX                             A:CDFC X:000C Y:9B2D S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:52 
01E91C $D0 $F7         BNE $01E915                     A:CDFC X:000B Y:9B2D S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:55 
01E915 $B9 $00 $00     LDA $0000,Y [049B2D] = $D0      A:CDFC X:000B Y:9B2D S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:61 
01E918 $C8             INY                             A:CDD0 X:000B Y:9B2D S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:70 
01E919 $85 $80         STA $80 [002180] = $00          A:CDD0 X:000B Y:9B2E S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:74 
01E91B $CA             DEX                             A:CDD0 X:000B Y:9B2E S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:79 
01E91C $D0 $F7         BNE $01E915                     A:CDD0 X:000A Y:9B2E S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:83 
01E915 $B9 $00 $00     LDA $0000,Y [049B2E] = $F2      A:CDD0 X:000A Y:9B2E S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:88 
01E918 $C8             INY                             A:CDF2 X:000A Y:9B2E S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:98 
01E919 $85 $80         STA $80 [002180] = $00          A:CDF2 X:000A Y:9B2F S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:101
01E91B $CA             DEX                             A:CDF2 X:000A Y:9B2F S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:107
01E91C $D0 $F7         BNE $01E915                     A:CDF2 X:0009 Y:9B2F S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:110
01E915 $B9 $00 $00     LDA $0000,Y [049B2F] = $9C      A:CDF2 X:0009 Y:9B2F S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:116
01E918 $C8             INY                             A:CD9C X:0009 Y:9B2F S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:125
01E919 $85 $80         STA $80 [002180] = $00          A:CD9C X:0009 Y:9B30 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:129
01E91B $CA             DEX                             A:CD9C X:0009 Y:9B30 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:144
01E91C $D0 $F7         BNE $01E915                     A:CD9C X:0008 Y:9B30 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:148
01E915 $B9 $00 $00     LDA $0000,Y [049B30] = $B2      A:CD9C X:0008 Y:9B30 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:153
01E918 $C8             INY                             A:CDB2 X:0008 Y:9B30 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:163
01E919 $85 $80         STA $80 [002180] = $00          A:CDB2 X:0008 Y:9B31 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:166
01E91B $CA             DEX                             A:CDB2 X:0008 Y:9B31 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:172
01E91C $D0 $F7         BNE $01E915                     A:CDB2 X:0007 Y:9B31 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:175
01E915 $B9 $00 $00     LDA $0000,Y [049B31] = $4C      A:CDB2 X:0007 Y:9B31 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:181
01E918 $C8             INY                             A:CD4C X:0007 Y:9B31 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:190
01E919 $85 $80         STA $80 [002180] = $00          A:CD4C X:0007 Y:9B32 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:194
01E91B $CA             DEX                             A:CD4C X:0007 Y:9B32 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:199
01E91C $D0 $F7         BNE $01E915                     A:CD4C X:0006 Y:9B32 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:203
01E915 $B9 $00 $00     LDA $0000,Y [049B32] = $FC      A:CD4C X:0006 Y:9B32 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:208
01E918 $C8             INY                             A:CDFC X:0006 Y:9B32 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:218
01E919 $85 $80         STA $80 [002180] = $00          A:CDFC X:0006 Y:9B33 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:221
01E91B $CA             DEX                             A:CDFC X:0006 Y:9B33 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:227
01E91C $D0 $F7         BNE $01E915                     A:CDFC X:0005 Y:9B33 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:230
01E915 $B9 $00 $00     LDA $0000,Y [049B33] = $60      A:CDFC X:0005 Y:9B33 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:236
01E918 $C8             INY                             A:CD60 X:0005 Y:9B33 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:245
01E919 $85 $80         STA $80 [002180] = $00          A:CD60 X:0005 Y:9B34 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:249
01E91B $CA             DEX                             A:CD60 X:0005 Y:9B34 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:254
01E91C $D0 $F7         BNE $01E915                     A:CD60 X:0004 Y:9B34 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:258
01E915 $B9 $00 $00     LDA $0000,Y [049B34] = $B8      A:CD60 X:0004 Y:9B34 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:263
01E918 $C8             INY                             A:CDB8 X:0004 Y:9B34 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:273
01E919 $85 $80         STA $80 [002180] = $00          A:CDB8 X:0004 Y:9B35 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:276
01E91B $CA             DEX                             A:CDB8 X:0004 Y:9B35 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:282
01E91C $D0 $F7         BNE $01E915                     A:CDB8 X:0003 Y:9B35 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:285
01E915 $B9 $00 $00     LDA $0000,Y [049B35] = $F0      A:CDB8 X:0003 Y:9B35 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:291
01E918 $C8             INY                             A:CDF0 X:0003 Y:9B35 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:300
01E919 $85 $80         STA $80 [002180] = $00          A:CDF0 X:0003 Y:9B36 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:304
01E91B $CA             DEX                             A:CDF0 X:0003 Y:9B36 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:309
01E91C $D0 $F7         BNE $01E915                     A:CDF0 X:0002 Y:9B36 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:313
01E915 $B9 $00 $00     LDA $0000,Y [049B36] = $E8      A:CDF0 X:0002 Y:9B36 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:318
01E918 $C8             INY                             A:CDE8 X:0002 Y:9B36 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:327
01E919 $85 $80         STA $80 [002180] = $00          A:CDE8 X:0002 Y:9B37 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:330
01E91B $CA             DEX                             A:CDE8 X:0002 Y:9B37 S:1FC2 D:2100 DB:04 P:NvMxdizc V:232 H:336
01E91C $D0 $F7         BNE $01E915                     A:CDE8 X:0001 Y:9B37 S:1FC2 D:2100 DB:04 P:nvMxdizc V:232 H:339
01E915 $B9 $00 $00     LDA $0000,Y [049B37] = $10      A:CDE8 X:0001 Y:9B37 S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:5  
01E918 $C8             INY                             A:CD10 X:0001 Y:9B37 S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:14 
01E919 $85 $80         STA $80 [002180] = $00          A:CD10 X:0001 Y:9B38 S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:18 
01E91B $CA             DEX                             A:CD10 X:0001 Y:9B38 S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:23 
01E91C $D0 $F7         BNE $01E915                     A:CD10 X:0000 Y:9B38 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:233 H:27 
01E91E $A2 $08 $00     LDX #$0008                      A:CD10 X:0000 Y:9B38 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:233 H:31 
01E921 $B9 $00 $00     LDA $0000,Y [049B38] = $30      A:CD10 X:0008 Y:9B38 S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:37 
01E924 $C8             INY                             A:CD30 X:0008 Y:9B38 S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:46 
01E925 $85 $80         STA $80 [002180] = $00          A:CD30 X:0008 Y:9B39 S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:50 
01E927 $64 $80         STZ $80 [002180] = $00          A:CD30 X:0008 Y:9B39 S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:55 
01E929 $CA             DEX                             A:CD30 X:0008 Y:9B39 S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:61 
01E92A $D0 $F5         BNE $01E921                     A:CD30 X:0007 Y:9B39 S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:64 
01E921 $B9 $00 $00     LDA $0000,Y [049B39] = $E0      A:CD30 X:0007 Y:9B39 S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:70 
01E924 $C8             INY                             A:CDE0 X:0007 Y:9B39 S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:79 
01E925 $85 $80         STA $80 [002180] = $00          A:CDE0 X:0007 Y:9B3A S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:83 
01E927 $64 $80         STZ $80 [002180] = $00          A:CDE0 X:0007 Y:9B3A S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:88 
01E929 $CA             DEX                             A:CDE0 X:0007 Y:9B3A S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:94 
01E92A $D0 $F5         BNE $01E921                     A:CDE0 X:0006 Y:9B3A S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:97 
01E921 $B9 $00 $00     LDA $0000,Y [049B3A] = $D0      A:CDE0 X:0006 Y:9B3A S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:103
01E924 $C8             INY                             A:CDD0 X:0006 Y:9B3A S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:112
01E925 $85 $80         STA $80 [002180] = $00          A:CDD0 X:0006 Y:9B3B S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:116
01E927 $64 $80         STZ $80 [002180] = $00          A:CDD0 X:0006 Y:9B3B S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:121
01E929 $CA             DEX                             A:CDD0 X:0006 Y:9B3B S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:127
01E92A $D0 $F5         BNE $01E921                     A:CDD0 X:0005 Y:9B3B S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:130
01E921 $B9 $00 $00     LDA $0000,Y [049B3B] = $B0      A:CDD0 X:0005 Y:9B3B S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:146
01E924 $C8             INY                             A:CDB0 X:0005 Y:9B3B S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:155
01E925 $85 $80         STA $80 [002180] = $00          A:CDB0 X:0005 Y:9B3C S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:159
01E927 $64 $80         STZ $80 [002180] = $00          A:CDB0 X:0005 Y:9B3C S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:164
01E929 $CA             DEX                             A:CDB0 X:0005 Y:9B3C S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:170
01E92A $D0 $F5         BNE $01E921                     A:CDB0 X:0004 Y:9B3C S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:173
01E921 $B9 $00 $00     LDA $0000,Y [049B3C] = $40      A:CDB0 X:0004 Y:9B3C S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:179
01E924 $C8             INY                             A:CD40 X:0004 Y:9B3C S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:188
01E925 $85 $80         STA $80 [002180] = $00          A:CD40 X:0004 Y:9B3D S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:192
01E927 $64 $80         STZ $80 [002180] = $00          A:CD40 X:0004 Y:9B3D S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:197
01E929 $CA             DEX                             A:CD40 X:0004 Y:9B3D S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:203
01E92A $D0 $F5         BNE $01E921                     A:CD40 X:0003 Y:9B3D S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:206
01E921 $B9 $00 $00     LDA $0000,Y [049B3D] = $60      A:CD40 X:0003 Y:9B3D S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:212
01E924 $C8             INY                             A:CD60 X:0003 Y:9B3D S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:221
01E925 $85 $80         STA $80 [002180] = $00          A:CD60 X:0003 Y:9B3E S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:225
01E927 $64 $80         STZ $80 [002180] = $00          A:CD60 X:0003 Y:9B3E S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:230
01E929 $CA             DEX                             A:CD60 X:0003 Y:9B3E S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:236
01E92A $D0 $F5         BNE $01E921                     A:CD60 X:0002 Y:9B3E S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:239
01E921 $B9 $00 $00     LDA $0000,Y [049B3E] = $F0      A:CD60 X:0002 Y:9B3E S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:245
01E924 $C8             INY                             A:CDF0 X:0002 Y:9B3E S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:254
01E925 $85 $80         STA $80 [002180] = $00          A:CDF0 X:0002 Y:9B3F S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:258
01E927 $64 $80         STZ $80 [002180] = $00          A:CDF0 X:0002 Y:9B3F S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:263
01E929 $CA             DEX                             A:CDF0 X:0002 Y:9B3F S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:269
01E92A $D0 $F5         BNE $01E921                     A:CDF0 X:0001 Y:9B3F S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:272
01E921 $B9 $00 $00     LDA $0000,Y [049B3F] = $30      A:CDF0 X:0001 Y:9B3F S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:278
01E924 $C8             INY                             A:CD30 X:0001 Y:9B3F S:1FC2 D:2100 DB:04 P:nvMxdizc V:233 H:287
01E925 $85 $80         STA $80 [002180] = $00          A:CD30 X:0001 Y:9B40 S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:291
01E927 $64 $80         STZ $80 [002180] = $00          A:CD30 X:0001 Y:9B40 S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:296
01E929 $CA             DEX                             A:CD30 X:0001 Y:9B40 S:1FC2 D:2100 DB:04 P:NvMxdizc V:233 H:302
01E92A $D0 $F5         BNE $01E921                     A:CD30 X:0000 Y:9B40 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:233 H:305
01E92C $FA             PLX                             A:CD30 X:0000 Y:9B40 S:1FC2 D:2100 DB:04 P:nvMxdiZc V:233 H:309
01E92D $2B             PLD                             A:CD30 X:7F40 Y:9B40 S:1FC4 D:2100 DB:04 P:nvMxdizc V:233 H:318
01E92E $60             RTS                             A:CD30 X:7F40 Y:9B40 S:1FC6 D:0000 DB:04 P:nvMxdiZc V:233 H:327
01FE1F $C0 $A0 $9B     CPY #$9BA0                      A:CD30 X:7F40 Y:9B40 S:1FC8 D:0000 DB:04 P:nvMxdiZc V:233 H:337
01FE22 $D0 $F8         BNE $01FE1C                     A:CD30 X:7F40 Y:9B40 S:1FC8 D:0000 DB:04 P:NvMxdizc V:234 H:3  
01FE1C $20 $0C $E9     JSR $E90C [01E90C] = $0B        A:CD30 X:7F40 Y:9B40 S:1FC8 D:0000 DB:04 P:NvMxdizc V:234 H:8  
01E90C $0B             PHD                             A:CD30 X:7F40 Y:9B40 S:1FC6 D:0000 DB:04 P:NvMxdizc V:234 H:20 
01E90D $DA             PHX                             A:CD30 X:7F40 Y:9B40 S:1FC4 D:0000 DB:04 P:NvMxdizc V:234 H:27 
